House_ID,Square_Footage,Num_Bedrooms,Num_Bathrooms,Year_Built,Garage_Size,Has_Pool,Distance_to_Center,Price,City_Houston,City_Los Angeles,City_New York,City_Phoenix,Neighborhood_Rural,Neighborhood_Suburb,Neighborhood_Urban,Condition_Fair,Condition_Good,Condition_Poor
574,2499.0,4,3,2008,1,No,14.32,240800.0,0,0,0,0,0,1,0,0,1,0
575,2015.0,2,3,1955,0,No,29.68,359200.0,0,0,0,1,0,0,1,0,1,0
576,2669.0,5,3,1978,0,No,26.72,511300.0,0,0,0,1,0,0,0,0,0,0
577,3460.0,2,3,1966,1,Yes,10.17,626700.0,0,1,0,0,0,1,0,0,0,0
578,2106.0,3,2,2009,1,Yes,12.97,399200.0,1,0,0,0,0,1,0,0,1,0
579,999.0,1,2,1971,1,Yes,20.25,210100.0,0,1,0,0,0,0,1,0,0,0
580,2996.0,5,3,1973,1,No,1.01,617100.0,1,0,0,0,0,0,1,0,1,0
581,1992.0,5,2,2000,2,Yes,24.69,397500.0,1,0,0,0,0,1,0,0,0,0
582,1548.0,2,3,1999,3,Yes,26.45,314300.0,0,0,0,1,0,1,0,0,1,0
583,2001.0,3,3,1960,2,No,25.79,378000.0,0,0,1,0,1,0,0,0,1,0
584,2499.0,4,1,2005,3,No,11.56,485900.0,0,0,1,0,0,0,0,0,1,0
585,2016.0,3,3,2020,3,Yes,14.13,404100.0,0,0,0,0,1,0,0,0,0,1
586,736.0,5,2,1991,3,No,0.87,255700.0,0,0,0,1,0,0,1,0,1,0
587,3218.0,4,3,1988,2,Yes,12.28,626700.0,1,0,0,0,1,0,0,0,0,0
588,3520.0,3,1,2018,1,Yes,14.08,660100.0,0,0,1,0,1,0,0,0,1,0
589,3021.0,1,2,1997,2,Yes,27.26,493800.0,1,0,0,0,1,0,0,0,0,1
590,1590.0,2,1,2006,2,No,26.87,291700.0,0,0,1,0,1,0,0,1,0,0
591,2339.0,3,1,1986,3,No,29.0,379400.0,0,0,1,0,0,0,0,0,0,0
592,2495.0,3,3,1969,0,Yes,26.61,445800.0,0,0,1,0,0,0,0,0,0,0
593,2979.0,1,1,1964,0,Yes,0.74,491100.0,0,0,0,1,0,1,0,1,0,0
594,3035.0,5,1,2018,2,Yes,19.42,585900.0,0,1,0,0,0,0,1,0,0,0
595,1913.0,2,2,2000,3,Yes,2.51,403900.0,1,0,0,0,1,0,0,0,0,0
596,2566.0,3,1,2011,2,No,8.54,489100.0,0,0,0,1,0,1,0,1,0,0
597,2866.0,4,3,1986,2,Yes,17.56,562700.0,0,0,0,1,0,1,0,0,0,0
598,3665.0,3,3,1955,1,Yes,21.17,627500.0,0,0,0,1,0,1,0,1,0,0
599,3064.0,2,3,2020,3,No,19.81,572800.0,0,0,0,1,0,0,0,0,1,0
600,3131.0,3,1,1975,0,Yes,1.95,553300.0,0,0,0,1,1,0,0,0,1,0
601,2567.0,1,2,1957,0,Yes,3.56,465700.0,0,0,0,0,1,0,0,0,1,0
602,3628.0,3,3,2022,0,Yes,4.29,678900.0,1,0,0,0,0,0,1,0,1,0
603,2828.0,3,1,1953,2,Yes,3.2,507500.0,0,0,0,1,1,0,0,0,1,0
604,1811.0,4,3,1970,3,Yes,5.76,390200.0,1,0,0,0,1,0,0,0,0,0
605,3623.0,1,3,1980,1,No,20.81,602400.0,0,0,0,0,0,1,0,0,0,0
606,3058.0,1,2,1970,0,No,25.01,483700.0,0,0,0,0,0,0,1,0,1,0
607,2146.0,3,3,1974,3,No,12.56,437900.0,1,0,0,0,1,0,0,0,1,0
608,2116.0,4,2,1964,0,No,20.94,379500.0,0,0,1,0,0,0,0,0,0,1
609,2737.0,3,1,1984,1,Yes,6.4,504800.0,0,1,0,0,1,0,0,0,1,0
610,2871.0,3,3,1998,3,No,29.21,520300.0,0,0,1,0,0,1,0,0,0,0
611,2658.0,2,1,1992,2,No,10.82,451200.0,0,0,1,0,0,0,0,1,0,0
612,2749.0,2,1,1990,2,No,25.45,457400.0,0,0,1,0,0,1,0,0,0,0
613,3860.0,4,1,1986,0,No,28.39,613800.0,0,0,0,1,1,0,0,0,0,0
614,2499.0,5,3,2006,0,No,26.01,635600.0,0,0,0,0,0,0,0,0,1,0
615,2653.0,2,2,1991,3,No,2.48,517700.0,0,0,1,0,0,0,1,0,1,0
616,3253.0,5,3,1996,1,No,19.68,627500.0,0,0,0,0,0,0,1,0,1,0
617,1674.0,1,1,2010,0,No,4.04,310200.0,1,0,0,0,0,0,0,0,1,0
618,2818.0,2,2,1963,3,Yes,0.67,509900.0,0,1,0,0,0,0,0,0,1,0
619,3947.0,2,1,2017,1,No,2.03,691000.0,1,0,0,0,0,1,0,0,0,0
620,2326.0,4,2,2002,0,Yes,27.53,456300.0,1,0,0,0,0,0,0,0,1,0
621,1822.0,5,3,1983,0,No,27.3,395100.0,0,0,0,1,0,1,0,0,1,0
622,1978.0,2,2,1986,3,No,7.16,388300.0,0,1,0,0,1,0,0,0,1,0
623,1628.0,2,3,1969,0,No,16.64,319800.0,1,0,0,0,0,1,0,0,0,1
624,1872.0,4,1,2018,2,Yes,28.67,354200.0,1,0,0,0,0,0,0,0,0,1
625,2204.0,4,2,1979,1,Yes,15.15,416800.0,0,1,0,0,0,0,0,0,0,0
626,1376.0,5,1,1956,1,No,12.11,318800.0,0,1,0,0,1,0,0,1,0,0
627,2499.0,1,2,1985,2,Yes,14.76,390700.0,1,0,0,0,0,0,0,0,1,0
628,3222.0,1,3,1987,3,No,23.81,505700.0,0,1,0,0,0,0,0,0,1,0
629,2499.0,3,2,2001,2,Yes,14.58,344500.0,1,0,0,0,0,0,1,0,0,1
630,3715.0,2,2,1964,2,Yes,23.61,610700.0,1,0,0,0,0,0,1,0,0,1
631,2499.0,5,3,1995,1,Yes,13.24,568000.0,0,0,0,1,1,0,0,0,0,0
632,3324.0,2,3,1972,3,No,7.93,598800.0,0,0,1,0,0,1,0,0,1,0
633,1974.0,5,3,1961,0,Yes,10.13,423900.0,1,0,0,0,0,0,1,0,1,0
634,3184.0,5,2,1986,2,Yes,2.8,634300.0,0,0,0,0,0,1,0,0,0,0
635,1626.0,5,1,1964,2,No,15.17,347600.0,0,0,1,0,0,0,0,1,0,0
636,3212.0,2,2,1998,3,Yes,4.87,576600.0,0,0,1,0,0,0,1,1,0,0
637,2637.0,4,2,1970,2,No,24.44,470000.0,0,0,1,0,1,0,0,0,1,0
638,2943.0,2,1,1964,3,No,12.91,467100.0,0,0,0,1,1,0,0,0,1,0
639,1560.0,5,3,1963,0,Yes,23.07,352800.0,1,0,0,0,1,0,0,0,1,0
640,1784.0,3,2,1991,3,No,28.66,342100.0,0,0,0,1,0,0,1,0,0,0
641,2978.0,1,1,1964,0,Yes,25.56,460800.0,1,0,0,0,0,1,0,0,0,0
642,1741.0,5,3,2012,3,Yes,28.57,394200.0,0,0,0,1,0,0,0,0,0,1
643,2499.0,3,3,2017,2,No,17.25,551500.0,0,0,0,1,0,1,0,1,0,0
644,1406.0,4,2,1976,0,Yes,5.38,324600.0,0,0,0,0,0,1,0,0,0,0
645,3179.0,5,3,2002,2,Yes,28.09,611400.0,0,0,0,1,0,0,0,1,0,0
646,1514.0,3,3,2001,0,No,26.12,324600.0,0,1,0,0,0,0,0,0,0,1
647,2942.0,5,1,2012,3,No,26.0,543800.0,0,0,0,0,0,0,1,0,1,0
648,3001.0,2,1,1986,3,Yes,20.95,513000.0,0,0,0,1,0,0,1,0,1,0
649,1943.0,3,3,2002,3,No,18.94,397200.0,0,0,1,0,0,0,1,0,1,0
650,2966.0,2,1,1986,1,No,0.93,545900.0,0,1,0,0,0,0,1,1,0,0
651,2708.0,2,3,2001,1,No,22.57,461400.0,0,1,0,0,0,0,1,0,1,0
652,2069.0,3,2,1992,0,No,3.2,404500.0,0,1,0,0,0,0,0,0,1,0
653,1693.0,1,1,1956,1,Yes,8.16,266000.0,0,0,0,0,0,1,0,1,0,0
654,930.0,3,3,1991,3,Yes,16.77,237800.0,0,0,0,1,0,0,1,1,0,0
655,2780.0,1,3,1953,1,No,13.83,475700.0,0,0,0,1,0,0,1,0,1,0
656,1248.0,5,1,2018,1,Yes,0.97,313600.0,0,0,1,0,0,1,0,0,0,0
657,2576.0,5,1,1954,2,No,24.81,468200.0,0,0,1,0,0,0,1,0,0,0
658,2289.0,3,2,1990,0,No,26.42,431400.0,0,1,0,0,0,1,0,1,0,0
659,3043.0,5,3,1953,0,Yes,20.62,578800.0,0,0,1,0,0,1,0,0,1,0
660,2258.0,4,2,1951,0,Yes,16.46,399000.0,0,0,0,0,0,0,0,0,1,0
661,2236.0,2,2,2016,1,Yes,28.84,401500.0,0,0,0,1,1,0,0,0,0,0
662,3085.0,2,2,1970,3,Yes,4.04,551300.0,0,1,0,0,0,0,0,0,1,0
663,2768.0,1,1,2019,2,No,22.27,448000.0,0,0,1,0,1,0,0,0,0,1
664,2753.0,5,2,1992,0,No,4.29,571100.0,0,0,0,0,1,0,0,0,1,0
665,2875.0,1,1,2018,1,Yes,11.76,468800.0,0,0,0,0,1,0,0,1,0,0
666,1272.0,2,1,1958,3,No,17.77,228000.0,0,0,1,0,0,0,1,1,0,0
667,3105.0,2,2,1977,2,Yes,22.24,524900.0,0,0,0,1,0,0,0,0,1,0
668,2990.0,5,2,1975,2,Yes,0.61,592400.0,0,0,1,0,1,0,0,0,0,0
669,1687.0,4,3,1952,0,Yes,8.19,368600.0,0,1,0,0,0,1,0,1,0,0
670,2305.0,4,2,2022,0,No,16.38,463500.0,0,0,1,0,0,0,1,0,1,0
671,2469.0,5,3,1998,3,No,16.22,512800.0,0,0,0,0,0,0,0,1,0,0
672,2392.0,5,2,1966,1,Yes,19.31,458700.0,0,0,1,0,1,0,0,0,0,0
673,2499.0,1,2,2012,3,Yes,9.46,478600.0,0,0,0,1,0,1,0,0,1,0
674,3645.0,5,2,2004,0,Yes,16.45,691600.0,1,0,0,0,0,0,0,1,0,0
675,3365.0,4,2,1972,3,Yes,6.1,600400.0,0,0,1,0,0,0,0,1,0,0
676,1450.0,5,3,1983,1,No,6.01,382700.0,0,0,0,1,0,0,1,0,1,0
677,2998.0,1,3,2018,2,No,17.51,534400.0,0,0,0,1,0,0,0,1,0,0
678,3563.0,1,2,1964,2,Yes,20.72,542700.0,0,0,0,0,0,0,1,0,0,1
679,2809.0,1,2,1996,2,Yes,4.05,498100.0,0,0,0,1,1,0,0,0,1,0
680,3373.0,1,3,1952,2,No,4.12,563000.0,0,0,0,1,0,0,1,0,1,0
681,4110.0,3,1,1977,0,Yes,17.18,700700.0,0,0,0,1,0,1,0,0,1,0
682,3319.0,5,1,1952,0,No,8.47,606800.0,0,0,0,1,0,0,1,1,0,0
683,2699.0,2,1,1953,1,No,12.08,472300.0,0,1,0,0,0,1,0,0,1,0
684,3336.0,5,3,1980,1,Yes,12.32,668600.0,0,1,0,0,0,0,1,0,1,0
685,2616.0,3,3,1994,1,No,5.77,525500.0,0,0,0,0,0,0,0,0,0,1
686,2519.0,1,1,2008,1,No,0.54,485900.0,0,0,1,0,1,0,0,0,1,0
687,2219.0,3,1,1994,3,No,25.67,367900.0,0,0,0,1,0,1,0,0,0,1
688,2499.0,4,2,1986,1,No,21.59,682200.0,0,0,1,0,0,0,1,0,0,0
689,1845.0,4,3,2014,2,Yes,20.87,401000.0,0,0,1,0,0,0,1,0,1,0
690,3726.0,5,3,1958,2,No,16.62,685800.0,0,0,0,0,0,0,1,0,1,0
691,2900.0,5,1,1966,2,No,21.18,521700.0,0,0,0,1,0,0,0,1,0,0
692,1381.0,2,1,2014,3,No,28.1,229200.0,0,0,0,1,0,0,0,1,0,0
693,2794.0,2,3,1952,1,Yes,20.14,486400.0,1,0,0,0,0,1,0,0,1,0
694,820.0,4,2,1975,2,Yes,8.32,223200.0,0,0,1,0,0,1,0,0,1,0
695,3000.0,1,1,2002,2,Yes,17.33,480500.0,0,0,1,0,0,0,0,1,0,0
696,3208.0,3,3,1980,2,No,13.55,578900.0,0,1,0,0,0,1,0,0,0,1
697,2026.0,2,3,1975,2,Yes,16.91,395500.0,1,0,0,0,1,0,0,1,0,0
698,2599.0,2,2,1972,0,Yes,15.77,451200.0,0,1,0,0,1,0,0,0,1,0
699,4063.0,1,2,1979,1,Yes,25.83,598600.0,0,1,0,0,0,0,0,1,0,0
700,2095.0,1,1,1959,1,No,19.73,313800.0,0,1,0,0,0,1,0,0,1,0
701,1653.0,5,1,2021,3,Yes,6.07,375900.0,0,0,0,0,0,0,1,1,0,0
702,3685.0,3,1,2013,0,Yes,2.36,675100.0,0,0,0,0,1,0,0,0,1,0
703,4070.0,1,3,1971,3,Yes,13.02,655200.0,0,1,0,0,0,0,0,1,0,0
704,2503.0,2,1,1986,2,No,0.96,439400.0,1,0,0,0,0,1,0,0,1,0
705,3309.0,2,3,2005,3,No,9.89,628300.0,0,0,1,0,0,0,0,0,0,1
706,3573.0,4,1,2023,2,Yes,11.36,667300.0,1,0,0,0,0,0,1,1,0,0
707,1906.0,1,2,1969,2,Yes,11.58,317800.0,0,0,0,1,1,0,0,0,1,0
708,2112.0,5,2,1996,1,Yes,29.39,436400.0,0,0,0,0,0,0,0,1,0,0
709,2499.0,3,3,2002,1,No,9.47,637000.0,0,0,1,0,0,0,0,1,0,0
710,3848.0,5,2,2002,1,No,8.32,741900.0,0,0,1,0,0,0,0,0,0,0
711,2950.0,2,3,1950,1,Yes,4.32,525700.0,0,0,0,1,0,0,1,0,0,0
712,1796.0,5,3,1951,1,No,15.57,382400.0,0,0,0,1,0,0,0,1,0,0
713,4090.0,2,2,2007,0,Yes,5.03,699100.0,0,1,0,0,0,0,1,0,0,0
714,2075.0,2,3,1968,1,No,18.68,385200.0,0,0,0,0,0,0,1,0,1,0
715,2232.0,2,2,2011,3,Yes,5.08,451800.0,0,0,0,0,0,0,1,1,0,0
716,2774.0,2,1,2021,2,No,17.51,490200.0,1,0,0,0,1,0,0,0,0,0
717,2499.0,2,1,1961,1,Yes,24.87,578700.0,0,1,0,0,1,0,0,0,0,0
718,3183.0,4,2,1975,0,No,1.75,582500.0,0,1,0,0,0,0,0,0,0,0
719,2832.0,5,2,1976,3,Yes,12.88,545400.0,0,1,0,0,0,0,0,1,0,0
720,2871.0,4,2,1978,3,Yes,14.1,520700.0,0,1,0,0,1,0,0,1,0,0
721,2535.0,4,2,1964,2,Yes,23.84,483100.0,0,0,0,0,0,1,0,0,1,0
722,2947.0,1,1,1995,3,Yes,14.3,478000.0,0,0,0,0,1,0,0,0,1,0
723,517.375,1,3,1950,3,No,17.24,119400.0,0,1,0,0,0,0,1,1,0,0
724,2263.0,1,3,2009,3,Yes,23.84,394100.0,1,0,0,0,1,0,0,0,0,0
725,2693.0,3,1,2006,3,No,17.01,492400.0,0,0,1,0,0,0,1,0,1,0
726,1579.0,1,3,1952,0,No,11.07,304500.0,0,0,1,0,0,0,0,0,1,0
727,2499.0,5,1,1967,2,Yes,3.03,586700.0,1,0,0,0,0,1,0,0,1,0
728,2336.0,4,3,2001,1,Yes,22.03,463000.0,0,1,0,0,0,0,0,0,1,0
729,3904.0,5,2,2009,3,Yes,26.2,721300.0,0,0,0,0,0,0,1,0,0,1
730,3758.0,1,2,1983,0,Yes,29.12,589100.0,0,0,1,0,0,0,1,0,0,0
731,2127.0,3,2,2009,2,No,27.83,387200.0,0,0,0,1,0,0,1,1,0,0
732,2379.0,3,1,1975,1,No,24.02,401700.0,0,0,0,1,0,1,0,0,0,1
733,2441.0,4,1,2021,2,No,19.48,477800.0,1,0,0,0,1,0,0,0,0,0
734,2139.0,5,3,1968,0,No,23.55,436300.0,0,1,0,0,0,0,0,0,0,0
735,2656.0,2,3,1971,0,Yes,13.25,482000.0,0,0,1,0,0,0,0,0,0,0
736,1893.0,5,3,1982,0,No,18.05,431800.0,0,1,0,0,1,0,0,0,0,0
737,1596.0,1,1,1986,3,Yes,10.79,321700.0,0,0,1,0,0,0,0,0,1,0
738,2998.0,2,3,1984,0,Yes,10.14,544900.0,1,0,0,0,0,1,0,0,0,0
739,2499.0,3,2,2016,1,No,22.82,524000.0,1,0,0,0,0,0,0,0,0,1
740,1857.0,4,3,1959,3,No,13.89,399200.0,0,0,0,1,0,0,1,0,1,0
741,3216.0,4,2,1964,2,No,6.76,591600.0,0,1,0,0,1,0,0,0,1,0
742,1995.0,3,1,1960,1,No,6.46,407700.0,0,0,0,1,0,1,0,0,0,1
743,2703.0,1,2,1973,3,No,25.85,420800.0,0,1,0,0,1,0,0,0,1,0
744,3156.0,3,2,1953,0,No,20.49,537200.0,0,0,0,1,0,1,0,0,1,0
745,2473.0,1,2,1962,2,Yes,16.61,416100.0,0,0,0,0,0,0,1,0,1,0
746,2864.0,2,1,2022,0,Yes,12.33,516300.0,0,0,0,0,1,0,0,0,0,1
747,2499.0,3,1,2006,1,Yes,13.21,423500.0,0,0,0,0,0,0,0,0,0,0
748,2343.0,1,1,1986,1,No,2.19,423100.0,0,0,0,0,0,1,0,1,0,0
749,2335.0,2,1,1997,3,Yes,13.92,449100.0,0,0,1,0,1,0,0,0,1,0
750,1903.0,3,3,2020,1,Yes,23.97,397300.0,0,0,0,0,0,0,0,0,0,0
751,2359.0,4,1,1950,2,Yes,11.95,457400.0,1,0,0,0,1,0,0,0,1,0
752,1261.0,3,2,1986,3,Yes,11.82,291000.0,1,0,0,0,1,0,0,1,0,0
753,2107.0,5,1,1961,2,Yes,0.96,477300.0,0,0,1,0,1,0,0,0,0,1
754,2272.0,3,3,1970,0,Yes,14.01,435600.0,0,0,0,0,0,1,0,0,1,0
755,2295.0,5,3,1960,2,No,1.25,527000.0,0,0,0,0,0,0,0,0,0,0
756,2307.0,2,3,1993,2,No,17.33,444300.0,0,0,0,0,0,0,1,0,0,0
757,2451.0,3,2,2007,1,No,15.45,469300.0,0,0,0,1,0,1,0,0,1,0
758,2884.0,2,1,1993,0,Yes,25.28,494000.0,0,1,0,0,0,1,0,1,0,0
759,3200.0,2,1,1983,1,No,17.66,529000.0,0,0,0,1,0,1,0,1,0,0
760,1980.0,1,1,1974,0,No,10.04,357400.0,0,1,0,0,0,0,1,1,0,0
761,1537.0,2,2,1953,0,Yes,15.73,289300.0,0,0,0,0,0,0,0,1,0,0
762,1666.0,2,2,2013,2,No,21.14,316500.0,0,0,0,0,0,0,0,1,0,0
763,2110.0,3,3,1965,1,Yes,3.27,440300.0,0,0,0,1,0,0,0,1,0,0
764,2218.0,3,3,1959,2,No,18.82,418100.0,0,0,0,1,1,0,0,0,1,0
765,1884.0,4,1,2015,2,Yes,27.54,361400.0,0,1,0,0,1,0,0,1,0,0
766,1463.0,1,2,1984,2,Yes,9.32,284300.0,1,0,0,0,1,0,0,0,1,0
767,2499.0,2,2,1955,0,No,18.99,373800.0,0,1,0,0,0,0,1,0,0,0
768,2645.0,1,1,1968,1,Yes,24.73,367500.0,0,0,0,1,1,0,0,0,1,0
769,2976.0,5,1,2008,1,No,15.6,579700.0,0,0,0,1,0,0,1,0,1,0
770,2054.0,2,3,2002,2,Yes,21.68,399900.0,0,0,1,0,0,0,0,0,1,0
771,2170.0,1,3,1957,0,No,9.67,409400.0,0,0,0,1,1,0,0,1,0,0
772,1759.0,4,3,1959,1,No,9.53,368700.0,0,0,1,0,1,0,0,0,0,1
773,2475.0,4,1,2016,3,Yes,20.19,456600.0,1,0,0,0,0,1,0,0,0,1
774,1821.0,2,1,1987,1,No,21.31,320200.0,0,1,0,0,0,0,1,1,0,0
775,2959.0,5,3,1978,2,No,28.14,548900.0,0,1,0,0,0,0,0,0,1,0
776,1071.0,4,3,1964,3,No,7.13,273500.0,0,0,1,0,0,1,0,0,0,0
777,2212.0,4,2,1972,0,Yes,14.31,431000.0,0,1,0,0,0,1,0,0,0,0
778,2741.0,5,2,1995,3,Yes,7.89,555500.0,0,0,0,1,0,0,0,0,0,1
779,2499.0,1,3,1977,3,No,2.86,467600.0,0,0,0,0,0,1,0,0,0,0
780,4462.375,4,3,1975,2,No,12.4,808500.0,0,0,1,0,0,0,1,1,0,0
781,2780.0,3,2,1959,1,Yes,11.54,499600.0,0,1,0,0,0,0,1,0,0,0
782,2499.0,4,3,1996,0,Yes,8.48,376900.0,0,0,1,0,1,0,0,1,0,0
783,2424.0,1,2,1953,3,No,9.26,387600.0,0,0,1,0,0,1,0,0,0,1
784,1079.0,1,2,1986,2,Yes,11.13,230700.0,0,0,0,0,1,0,0,1,0,0
785,2436.0,2,2,2015,1,Yes,29.67,444100.0,0,0,0,1,0,1,0,0,0,0
786,1834.0,3,1,2016,3,No,23.6,359900.0,0,0,1,0,0,0,1,1,0,0
787,3232.0,1,1,1956,2,Yes,2.61,548900.0,0,1,0,0,0,0,1,1,0,0
788,2060.0,5,3,1986,2,Yes,26.24,414400.0,1,0,0,0,0,0,1,0,0,0
789,2407.0,3,2,1986,2,Yes,19.18,419600.0,0,0,1,0,0,1,0,0,0,0
790,1992.0,3,1,2023,0,No,26.77,369900.0,0,0,1,0,0,0,1,0,0,1
791,3891.0,5,3,1968,1,Yes,10.58,742000.0,0,0,0,0,0,1,0,0,1,0
792,2243.0,4,3,1977,3,No,14.2,469100.0,0,0,0,1,1,0,0,1,0,0
793,3966.0,5,3,1977,1,Yes,26.94,692400.0,1,0,0,0,0,1,0,1,0,0
794,3151.0,5,3,1968,1,Yes,8.54,639600.0,0,1,0,0,1,0,0,0,1,0
795,2886.0,4,3,1969,3,No,27.51,524200.0,1,0,0,0,0,1,0,0,1,0
796,2795.0,4,2,1962,1,No,24.94,510000.0,0,1,0,0,1,0,0,0,1,0
797,2815.0,4,3,1992,0,No,29.43,513300.0,0,0,0,1,0,0,1,0,1,0
798,958.0,4,2,1960,3,No,10.07,228400.0,0,1,0,0,1,0,0,0,1,0
799,2277.0,4,1,1997,3,Yes,7.45,470800.0,0,0,0,0,0,0,1,0,1,0
800,3176.0,5,3,1964,2,No,10.26,627900.0,0,0,0,0,0,0,1,0,1,0
801,2461.0,2,1,1966,1,No,28.66,369100.0,0,0,0,0,1,0,0,0,1,0
802,1376.0,2,2,2003,3,No,10.33,285200.0,0,0,0,0,0,1,0,1,0,0
803,2458.0,1,2,1999,3,Yes,17.17,432200.0,1,0,0,0,0,1,0,0,1,0
804,3863.0,2,1,1977,0,Yes,12.41,639200.0,0,0,0,1,0,0,0,0,1,0
805,3498.0,2,3,1953,2,No,12.19,607300.0,0,1,0,0,0,1,0,0,1,0
806,2450.0,5,3,1971,3,No,6.2,515700.0,0,1,0,0,0,0,0,0,1,0
807,3261.0,4,1,1988,0,No,16.34,604800.0,0,0,0,0,0,1,0,1,0,0
808,2207.0,4,1,1983,3,No,25.56,402800.0,0,0,0,0,0,1,0,0,1,0
809,2499.0,5,1,1993,3,Yes,1.96,280600.0,0,0,1,0,0,0,1,1,0,0
810,1760.0,2,3,1991,3,No,26.73,330600.0,0,0,0,1,0,0,0,0,0,0
811,3750.0,5,3,1989,0,Yes,20.13,708800.0,1,0,0,0,0,1,0,0,1,0
812,2281.0,1,3,1961,1,No,18.69,392700.0,0,1,0,0,0,0,0,1,0,0
813,2305.0,4,1,1951,3,No,18.96,409900.0,0,0,1,0,0,0,1,0,1,0
814,2260.0,3,3,1977,3,Yes,9.24,422700.0,0,0,1,0,0,0,1,0,0,0
815,4023.0,1,2,2023,1,No,12.75,667700.0,0,1,0,0,0,0,0,1,0,0
816,3801.0,1,1,2016,3,No,24.08,594700.0,1,0,0,0,0,0,1,0,1,0
817,4275.0,5,3,2020,2,No,9.54,805300.0,0,0,1,0,1,0,0,0,1,0
818,2373.0,2,1,2021,3,No,14.37,439900.0,0,0,1,0,1,0,0,0,1,0
819,2736.0,4,2,1959,2,Yes,1.08,530700.0,0,0,0,1,0,0,1,1,0,0
820,1287.0,3,2,2006,1,No,22.14,300500.0,1,0,0,0,1,0,0,0,1,0
821,3682.0,1,1,1986,0,No,12.82,589300.0,0,0,1,0,0,1,0,0,0,0
822,1566.0,3,1,2013,1,Yes,16.0,340600.0,1,0,0,0,0,0,0,0,0,0
823,2673.0,2,2,1989,3,No,3.88,498900.0,0,1,0,0,0,1,0,0,1,0
824,1622.0,2,1,2009,2,Yes,29.76,285200.0,0,0,0,0,0,0,0,0,0,0
825,2029.0,3,2,1997,0,No,9.42,401800.0,0,0,1,0,0,0,1,0,1,0
826,1830.0,4,2,1968,3,No,19.23,347800.0,0,0,0,1,0,1,0,0,1,0
827,2014.0,2,3,1986,0,No,17.65,399200.0,0,1,0,0,0,0,1,0,1,0
828,2069.0,3,1,1982,0,Yes,23.66,392300.0,1,0,0,0,0,0,1,1,0,0
829,2061.0,1,1,1993,3,Yes,9.17,353400.0,0,1,0,0,0,0,0,0,1,0
830,3167.0,3,3,1986,1,No,22.8,556200.0,0,0,1,0,0,0,0,0,1,0
831,1616.0,3,2,1985,3,Yes,11.78,336800.0,1,0,0,0,0,0,0,0,0,0
832,2676.0,5,1,1970,3,No,12.63,540700.0,0,0,0,0,0,1,0,0,1,0
833,3474.0,2,3,1951,1,Yes,20.35,590700.0,0,1,0,0,1,0,0,0,1,0
834,2089.0,4,3,1980,2,No,23.64,437300.0,0,0,1,0,0,0,0,1,0,0
835,1926.0,4,1,1979,3,Yes,20.17,341400.0,0,0,0,1,0,0,0,1,0,0
836,2316.0,5,3,1993,0,No,27.05,460400.0,1,0,0,0,0,1,0,1,0,0
837,3444.0,4,2,1961,3,Yes,8.91,615400.0,0,1,0,0,0,0,0,0,1,0
838,2655.0,3,3,1986,3,Yes,27.07,504200.0,0,1,0,0,0,1,0,1,0,0
839,2075.0,5,2,1998,0,Yes,4.36,479400.0,0,0,0,0,0,0,1,0,1,0
840,2887.0,1,2,1973,1,Yes,19.96,483500.0,0,0,0,0,0,0,0,1,0,0
841,1618.0,2,1,1986,2,No,16.66,260700.0,0,0,0,1,0,0,0,0,1,0
842,3045.0,2,3,2009,2,No,15.09,570700.0,0,0,0,1,0,0,1,0,0,0
843,2827.0,2,2,1960,0,Yes,9.67,502600.0,0,0,1,0,0,0,1,0,1,0
844,2254.0,3,2,1962,1,No,15.36,402500.0,0,0,1,0,0,0,1,1,0,0
845,1829.0,1,3,2021,3,Yes,5.27,374400.0,0,0,0,1,0,0,0,0,1,0
846,1791.0,5,2,2023,3,No,11.39,412000.0,0,0,0,1,1,0,0,1,0,0
847,2928.0,5,3,2021,3,Yes,3.41,624400.0,1,0,0,0,1,0,0,1,0,0
848,3483.0,2,1,2013,3,No,17.37,594000.0,0,0,0,0,1,0,0,1,0,0
849,1990.0,1,2,1969,3,No,3.33,385400.0,0,0,1,0,0,0,0,1,0,0
850,2867.0,1,2,2021,0,Yes,5.23,504000.0,0,0,0,0,0,0,1,1,0,0
851,830.0,1,3,2022,3,Yes,3.02,225400.0,0,0,0,0,0,0,0,1,0,0
852,2032.0,4,3,2020,3,Yes,11.75,437800.0,0,0,0,1,0,0,1,1,0,0
853,2475.0,4,3,1977,1,Yes,25.34,483600.0,1,0,0,0,0,0,0,0,1,0
854,1772.0,2,3,1951,3,Yes,27.25,286200.0,0,1,0,0,0,0,0,0,0,0
855,1751.0,1,2,1992,2,No,2.62,344100.0,1,0,0,0,0,0,1,0,0,0
856,1966.0,1,1,1957,0,Yes,19.22,289600.0,1,0,0,0,1,0,0,0,0,1
857,2734.0,5,1,1962,0,No,20.69,503400.0,0,0,0,0,0,0,1,0,1,0
858,2350.0,5,1,1984,0,Yes,16.25,482300.0,1,0,0,0,0,1,0,0,0,0
859,709.0,2,1,1972,2,No,20.18,137300.0,0,0,1,0,0,1,0,1,0,0
860,803.0,1,3,1995,3,No,7.39,209500.0,0,0,0,0,0,0,1,0,0,0
861,2015.0,2,2,1964,0,Yes,14.94,349000.0,0,0,1,0,0,0,0,0,1,0
